Case,Event,Activity,Timestamp
case_4450,36966,Activity Q,1970/01/01 11:00:00.000
case_4450,36967,Activity R,1970/01/01 12:00:00.000
case_4450,36968,Activity P,1970/01/01 13:00:00.000
case_4450,36969,Activity B,1970/01/01 14:00:00.000
case_4451,36970,Activity A,1970/01/01 09:00:00.000
case_4451,36971,Activity C,1970/01/01 10:00:00.000
case_4451,36972,Activity H,1970/01/01 11:00:00.000
case_4451,36973,Activity D,1970/01/01 12:00:00.000
case_4451,36974,Activity I,1970/01/01 13:00:00.000
case_4451,36975,Activity K,1970/01/01 14:00:00.000
case_4451,36976,Activity J,1970/01/01 15:00:00.000
case_4451,36977,Activity B,1970/01/01 16:00:00.000
case_4452,36978,Activity A,1970/01/01 09:00:00.000
case_4452,36979,Activity Y,1970/01/01 10:00:00.000
case_4452,36980,Activity B,1970/01/01 11:00:00.000
case_4453,36981,Activity A,1970/01/01 09:00:00.000
case_4453,36982,Activity Y,1970/01/01 10:00:00.000
case_4453,36983,Activity B,1970/01/01 11:00:00.000
case_4454,36984,Activity A,1970/01/01 09:00:00.000
case_4454,36985,Activity O,1970/01/01 10:00:00.000
case_4454,36986,Activity Q,1970/01/01 11:00:00.000
case_4454,36987,Activity R,1970/01/01 12:00:00.000
case_4454,36988,Activity P,1970/01/01 13:00:00.000
case_4454,36989,Activity B,1970/01/01 14:00:00.000
case_4455,36990,Activity A,1970/01/01 09:00:00.000
case_4455,36991,Activity Z,1970/01/01 10:00:00.000
case_4455,36992,Activity AA,1970/01/01 11:00:00.000
case_4455,36993,Activity AF,1970/01/01 12:00:00.000
case_4455,36994,Activity AB,1970/01/01 13:00:00.000
case_4455,36995,Activity B,1970/01/01 14:00:00.000
case_4456,36996,Activity A,1970/01/01 09:00:00.000
case_4456,36997,Activity Y,1970/01/01 10:00:00.000
case_4456,36998,Activity B,1970/01/01 11:00:00.000
case_4457,36999,Activity A,1970/01/01 09:00:00.000
case_4457,37000,Activity C,1970/01/01 10:00:00.000
case_4457,37001,Activity H,1970/01/01 11:00:00.000
case_4457,37002,Activity D,1970/01/01 12:00:00.000
case_4457,37003,Activity I,1970/01/01 13:00:00.000
case_4457,37004,Activity M,1970/01/01 14:00:00.000
case_4457,37005,Activity J,1970/01/01 15:00:00.000
case_4457,37006,Activity B,1970/01/01 16:00:00.000
case_4458,37007,Activity A,1970/01/01 09:00:00.000
case_4458,37008,Activity Y,1970/01/01 10:00:00.000
case_4458,37009,Activity B,1970/01/01 11:00:00.000
case_4459,37010,Activity A,1970/01/01 09:00:00.000
case_4459,37011,Activity O,1970/01/01 10:00:00.000
case_4459,37012,Activity U,1970/01/01 11:00:00.000
case_4459,37013,Activity X,1970/01/01 12:00:00.000
case_4459,37014,Activity V,1970/01/01 13:00:00.000
case_4459,37015,Activity P,1970/01/01 14:00:00.000
case_4459,37016,Activity B,1970/01/01 15:00:00.000
case_446,37017,Activity A,1970/01/01 09:00:00.000
case_446,37018,Activity Y,1970/01/01 10:00:00.000
case_446,37019,Activity B,1970/01/01 11:00:00.000
case_4460,37020,Activity A,1970/01/01 09:00:00.000
case_4460,37021,Activity Y,1970/01/01 10:00:00.000
case_4460,37022,Activity B,1970/01/01 11:00:00.000
case_4461,37023,Activity A,1970/01/01 09:00:00.000
case_4461,37024,Activity Z,1970/01/01 10:00:00.000
case_4461,37025,Activity AA,1970/01/01 11:00:00.000
case_4461,37026,Activity AE,1970/01/01 12:00:00.000
case_4461,37027,Activity AB,1970/01/01 13:00:00.000
case_4461,37028,Activity B,1970/01/01 14:00:00.000
case_4462,37029,Activity A,1970/01/01 09:00:00.000
case_4462,37030,Activity O,1970/01/01 10:00:00.000
case_4462,37031,Activity U,1970/01/01 11:00:00.000
case_4462,37032,Activity W,1970/01/01 12:00:00.000
case_4462,37033,Activity V,1970/01/01 13:00:00.000
case_4462,37034,Activity P,1970/01/01 14:00:00.000
case_4462,37035,Activity B,1970/01/01 15:00:00.000
case_4463,37036,Activity A,1970/01/01 09:00:00.000
case_4463,37037,Activity O,1970/01/01 10:00:00.000
case_4463,37038,Activity S,1970/01/01 11:00:00.000
case_4463,37039,Activity T,1970/01/01 12:00:00.000
case_4463,37040,Activity P,1970/01/01 13:00:00.000
case_4463,37041,Activity B,1970/01/01 14:00:00.000
case_4464,37042,Activity A,1970/01/01 09:00:00.000
case_4464,37043,Activity Z,1970/01/01 10:00:00.000
case_4464,37044,Activity AA,1970/01/01 11:00:00.000
case_4464,37045,Activity AD,1970/01/01 12:00:00.000
case_4464,37046,Activity AB,1970/01/01 13:00:00.000
case_4464,37047,Activity B,1970/01/01 14:00:00.000
case_4465,37048,Activity A,1970/01/01 09:00:00.000
case_4465,37049,Activity O,1970/01/01 10:00:00.000
case_4465,37050,Activity Q,1970/01/01 11:00:00.000
case_4465,37051,Activity R,1970/01/01 12:00:00.000
case_4465,37052,Activity P,1970/01/01 13:00:00.000
case_4465,37053,Activity B,1970/01/01 14:00:00.000
case_4466,37054,Activity A,1970/01/01 09:00:00.000
case_4466,37055,Activity C,1970/01/01 10:00:00.000
case_4466,37056,Activity F,1970/01/01 11:00:00.000
case_4466,37057,Activity D,1970/01/01 12:00:00.000
case_4466,37058,Activity I,1970/01/01 13:00:00.000
case_4466,37059,Activity M,1970/01/01 14:00:00.000
case_4466,37060,Activity J,1970/01/01 15:00:00.000
case_4466,37061,Activity B,1970/01/01 16:00:00.000
case_4467,37062,Activity A,1970/01/01 09:00:00.000
case_4467,37063,Activity O,1970/01/01 10:00:00.000
case_4467,37064,Activity Q,1970/01/01 11:00:00.000
case_4467,37065,Activity R,1970/01/01 12:00:00.000
case_4467,37066,Activity P,1970/01/01 13:00:00.000
case_4467,37067,Activity B,1970/01/01 14:00:00.000
case_4468,37068,Activity A,1970/01/01 09:00:00.000
case_4468,37069,Activity C,1970/01/01 10:00:00.000
case_4468,37070,Activity H,1970/01/01 11:00:00.000
case_4468,37071,Activity D,1970/01/01 12:00:00.000
case_4468,37072,Activity I,1970/01/01 13:00:00.000
case_4468,37073,Activity N,1970/01/01 14:00:00.000
case_4468,37074,Activity J,1970/01/01 15:00:00.000
case_4468,37075,Activity B,1970/01/01 16:00:00.000
case_4469,37076,Activity A,1970/01/01 09:00:00.000
case_4469,37077,Activity C,1970/01/01 10:00:00.000
case_4469,37078,Activity H,1970/01/01 11:00:00.000
case_4469,37079,Activity D,1970/01/01 12:00:00.000
case_4469,37080,Activity I,1970/01/01 13:00:00.000
case_4469,37081,Activity K,1970/01/01 14:00:00.000
case_4469,37082,Activity J,1970/01/01 15:00:00.000
case_4469,37083,Activity B,1970/01/01 16:00:00.000
case_447,37084,Activity A,1970/01/01 09:00:00.000
case_447,37085,Activity Z,1970/01/01 10:00:00.000
case_447,37086,Activity AA,1970/01/01 11:00:00.000
case_447,37087,Activity AD,1970/01/01 12:00:00.000
case_447,37088,Activity AB,1970/01/01 13:00:00.000
case_447,37089,Activity B,1970/01/01 14:00:00.000
case_4470,37090,Activity A,1970/01/01 09:00:00.000
case_4470,37091,Activity O,1970/01/01 10:00:00.000
case_4470,37092,Activity U,1970/01/01 11:00:00.000
case_4470,37093,Activity W,1970/01/01 12:00:00.000
case_4470,37094,Activity V,1970/01/01 13:00:00.000
case_4470,37095,Activity P,1970/01/01 14:00:00.000
case_4470,37096,Activity B,1970/01/01 15:00:00.000
case_4471,37097,Activity A,1970/01/01 09:00:00.000
case_4471,37098,Activity O,1970/01/01 10:00:00.000
case_4471,37099,Activity Q,1970/01/01 11:00:00.000
case_4471,37100,Activity R,1970/01/01 12:00:00.000
case_4471,37101,Activity P,1970/01/01 13:00:00.000
case_4471,37102,Activity B,1970/01/01 14:00:00.000
case_4472,37103,Activity A,1970/01/01 09:00:00.000
case_4472,37104,Activity O,1970/01/01 10:00:00.000
case_4472,37105,Activity S,1970/01/01 11:00:00.000
case_4472,37106,Activity T,1970/01/01 12:00:00.000
case_4472,37107,Activity P,1970/01/01 13:00:00.000
case_4472,37108,Activity B,1970/01/01 14:00:00.000
case_4473,37109,Activity A,1970/01/01 09:00:00.000
case_4473,37110,Activity Y,1970/01/01 10:00:00.000
case_4473,37111,Activity B,1970/01/01 11:00:00.000
case_4474,37112,Activity A,1970/01/01 09:00:00.000
case_4474,37113,Activity Z,1970/01/01 10:00:00.000
case_4474,37114,Activity AA,1970/01/01 11:00:00.000
case_4474,37115,Activity AD,1970/01/01 12:00:00.000
case_4474,37116,Activity AB,1970/01/01 13:00:00.000
case_4474,37117,Activity B,1970/01/01 14:00:00.000
case_4475,37118,Activity A,1970/01/01 09:00:00.000
case_4475,37119,Activity Z,1970/01/01 10:00:00.000
case_4475,37120,Activity AA,1970/01/01 11:00:00.000
case_4475,37121,Activity AD,1970/01/01 12:00:00.000
case_4475,37122,Activity AB,1970/01/01 13:00:00.000
case_4475,37123,Activity B,1970/01/01 14:00:00.000
case_4476,37124,Activity A,1970/01/01 09:00:00.000
case_4476,37125,Activity Z,1970/01/01 10:00:00.000
case_4476,37126,Activity AA,1970/01/01 11:00:00.000
case_4476,37127,Activity AF,1970/01/01 12:00:00.000
case_4476,37128,Activity AB,1970/01/01 13:00:00.000
case_4476,37129,Activity B,1970/01/01 14:00:00.000
case_4477,37130,Activity A,1970/01/01 09:00:00.000
case_4477,37131,Activity O,1970/01/01 10:00:00.000
case_4477,37132,Activity S,1970/01/01 11:00:00.000
case_4477,37133,Activity T,1970/01/01 12:00:00.000
case_4477,37134,Activity P,1970/01/01 13:00:00.000
case_4477,37135,Activity B,1970/01/01 14:00:00.000
case_4478,37136,Activity A,1970/01/01 09:00:00.000
case_4478,37137,Activity Y,1970/01/01 10:00:00.000
case_4478,37138,Activity B,1970/01/01 11:00:00.000
case_4479,37139,Activity A,1970/01/01 09:00:00.000
case_4479,37140,Activity O,1970/01/01 10:00:00.000
case_4479,37141,Activity S,1970/01/01 11:00:00.000
case_4479,37142,Activity T,1970/01/01 12:00:00.000
case_4479,37143,Activity P,1970/01/01 13:00:00.000
case_4479,37144,Activity B,1970/01/01 14:00:00.000
case_448,37145,Activity A,1970/01/01 09:00:00.000
case_448,37146,Activity Y,1970/01/01 10:00:00.000
case_448,37147,Activity B,1970/01/01 11:00:00.000
case_4480,37148,Activity A,1970/01/01 09:00:00.000
case_4480,37149,Activity Z,1970/01/01 10:00:00.000
case_4480,37150,Activity AA,1970/01/01 11:00:00.000
case_4480,37151,Activity AD,1970/01/01 12:00:00.000
case_4480,37152,Activity AB,1970/01/01 13:00:00.000
case_4480,37153,Activity B,1970/01/01 14:00:00.000
case_4481,37154,Activity A,1970/01/01 09:00:00.000
case_4481,37155,Activity Y,1970/01/01 10:00:00.000
case_4481,37156,Activity B,1970/01/01 11:00:00.000
case_4482,37157,Activity A,1970/01/01 09:00:00.000
case_4482,37158,Activity C,1970/01/01 10:00:00.000
case_4482,37159,Activity F,1970/01/01 11:00:00.000
case_4482,37160,Activity D,1970/01/01 12:00:00.000
case_4482,37161,Activity I,1970/01/01 13:00:00.000
case_4482,37162,Activity L,1970/01/01 14:00:00.000
case_4482,37163,Activity J,1970/01/01 15:00:00.000
case_4482,37164,Activity B,1970/01/01 16:00:00.000
case_4483,37165,Activity A,1970/01/01 09:00:00.000
case_4483,37166,Activity O,1970/01/01 10:00:00.000
case_4483,37167,Activity Q,1970/01/01 11:00:00.000
case_4483,37168,Activity R,1970/01/01 12:00:00.000
case_4483,37169,Activity P,1970/01/01 13:00:00.000
case_4483,37170,Activity B,1970/01/01 14:00:00.000
case_4484,37171,Activity A,1970/01/01 09:00:00.000
case_4484,37172,Activity Z,1970/01/01 10:00:00.000
case_4484,37173,Activity AA,1970/01/01 11:00:00.000
case_4484,37174,Activity AC,1970/01/01 12:00:00.000
case_4484,37175,Activity AB,1970/01/01 13:00:00.000
case_4484,37176,Activity B,1970/01/01 14:00:00.000
case_4485,37177,Activity A,1970/01/01 09:00:00.000
case_4485,37178,Activity O,1970/01/01 10:00:00.000
case_4485,37179,Activity S,1970/01/01 11:00:00.000
case_4485,37180,Activity T,1970/01/01 12:00:00.000
case_4485,37181,Activity P,1970/01/01 13:00:00.000
case_4485,37182,Activity B,1970/01/01 14:00:00.000
case_4486,37183,Activity A,1970/01/01 09:00:00.000
case_4486,37184,Activity O,1970/01/01 10:00:00.000
case_4486,37185,Activity S,1970/01/01 11:00:00.000
case_4486,37186,Activity T,1970/01/01 12:00:00.000
case_4486,37187,Activity P,1970/01/01 13:00:00.000
case_4486,37188,Activity B,1970/01/01 14:00:00.000
case_4487,37189,Activity A,1970/01/01 09:00:00.000
case_4487,37190,Activity O,1970/01/01 10:00:00.000
case_4487,37191,Activity S,1970/01/01 11:00:00.000
case_4487,37192,Activity T,1970/01/01 12:00:00.000
case_4487,37193,Activity P,1970/01/01 13:00:00.000
case_4487,37194,Activity B,1970/01/01 14:00:00.000
case_4488,37195,Activity A,1970/01/01 09:00:00.000
case_4488,37196,Activity Z,1970/01/01 10:00:00.000
case_4488,37197,Activity AA,1970/01/01 11:00:00.000
case_4488,37198,Activity AE,1970/01/01 12:00:00.000
case_4488,37199,Activity AB,1970/01/01 13:00:00.000
case_4488,37200,Activity B,1970/01/01 14:00:00.000
case_4489,37201,Activity A,1970/01/01 09:00:00.000
case_4489,37202,Activity O,1970/01/01 10:00:00.000
case_4489,37203,Activity U,1970/01/01 11:00:00.000
case_4489,37204,Activity W,1970/01/01 12:00:00.000
case_4489,37205,Activity V,1970/01/01 13:00:00.000
case_4489,37206,Activity P,1970/01/01 14:00:00.000
case_4489,37207,Activity B,1970/01/01 15:00:00.000
case_449,37208,Activity A,1970/01/01 09:00:00.000
case_449,37209,Activity Z,1970/01/01 10:00:00.000
case_449,37210,Activity AA,1970/01/01 11:00:00.000
case_449,37211,Activity AE,1970/01/01 12:00:00.000
case_449,37212,Activity AB,1970/01/01 13:00:00.000
case_449,37213,Activity B,1970/01/01 14:00:00.000
case_4490,37214,Activity A,1970/01/01 09:00:00.000
case_4490,37215,Activity O,1970/01/01 10:00:00.000
case_4490,37216,Activity Q,1970/01/01 11:00:00.000
case_4490,37217,Activity R,1970/01/01 12:00:00.000
case_4490,37218,Activity P,1970/01/01 13:00:00.000
case_4490,37219,Activity B,1970/01/01 14:00:00.000
case_4491,37220,Activity A,1970/01/01 09:00:00.000
case_4491,37221,Activity Z,1970/01/01 10:00:00.000
case_4491,37222,Activity AA,1970/01/01 11:00:00.000
case_4491,37223,Activity AC,1970/01/01 12:00:00.000
case_4491,37224,Activity AB,1970/01/01 13:00:00.000
case_4491,37225,Activity B,1970/01/01 14:00:00.000
case_4492,37226,Activity A,1970/01/01 09:00:00.000
case_4492,37227,Activity Z,1970/01/01 10:00:00.000
case_4492,37228,Activity AA,1970/01/01 11:00:00.000
case_4492,37229,Activity AC,1970/01/01 12:00:00.000
case_4492,37230,Activity AB,1970/01/01 13:00:00.000
case_4492,37231,Activity B,1970/01/01 14:00:00.000
case_4493,37232,Activity A,1970/01/01 09:00:00.000
case_4493,37233,Activity C,1970/01/01 10:00:00.000
case_4493,37234,Activity H,1970/01/01 11:00:00.000
case_4493,37235,Activity D,1970/01/01 12:00:00.000
case_4493,37236,Activity I,1970/01/01 13:00:00.000
case_4493,37237,Activity M,1970/01/01 14:00:00.000
case_4493,37238,Activity J,1970/01/01 15:00:00.000
case_4493,37239,Activity B,1970/01/01 16:00:00.000
case_4494,37240,Activity A,1970/01/01 09:00:00.000
case_4494,37241,Activity Y,1970/01/01 10:00:00.000
case_4494,37242,Activity B,1970/01/01 11:00:00.000
case_4495,37243,Activity A,1970/01/01 09:00:00.000
case_4495,37244,Activity C,1970/01/01 10:00:00.000
case_4495,37245,Activity G,1970/01/01 11:00:00.000
case_4495,37246,Activity D,1970/01/01 12:00:00.000
case_4495,37247,Activity I,1970/01/01 13:00:00.000
case_4495,37248,Activity L,1970/01/01 14:00:00.000
case_4495,37249,Activity J,1970/01/01 15:00:00.000
case_4495,37250,Activity B,1970/01/01 16:00:00.000
case_4496,37251,Activity A,1970/01/01 09:00:00.000
case_4496,37252,Activity Z,1970/01/01 10:00:00.000
case_4496,37253,Activity AA,1970/01/01 11:00:00.000
case_4496,37254,Activity AD,1970/01/01 12:00:00.000
case_4496,37255,Activity AB,1970/01/01 13:00:00.000
case_4496,37256,Activity B,1970/01/01 14:00:00.000
case_4497,37257,Activity A,1970/01/01 09:00:00.000
case_4497,37258,Activity C,1970/01/01 10:00:00.000
case_4497,37259,Activity H,1970/01/01 11:00:00.000
case_4497,37260,Activity D,1970/01/01 12:00:00.000
case_4497,37261,Activity I,1970/01/01 13:00:00.000
case_4497,37262,Activity N,1970/01/01 14:00:00.000
case_4497,37263,Activity J,1970/01/01 15:00:00.000
case_4497,37264,Activity B,1970/01/01 16:00:00.000
case_4498,37265,Activity A,1970/01/01 09:00:00.000
case_4498,37266,Activity Y,1970/01/01 10:00:00.000
case_4498,37267,Activity B,1970/01/01 11:00:00.000
case_4499,37268,Activity A,1970/01/01 09:00:00.000
case_4499,37269,Activity Z,1970/01/01 10:00:00.000
case_4499,37270,Activity AA,1970/01/01 11:00:00.000
case_4499,37271,Activity AE,1970/01/01 12:00:00.000
case_4499,37272,Activity AB,1970/01/01 13:00:00.000
case_4499,37273,Activity B,1970/01/01 14:00:00.000
case_45,37274,Activity A,1970/01/01 09:00:00.000
case_45,37275,Activity Z,1970/01/01 10:00:00.000
case_45,37276,Activity AA,1970/01/01 11:00:00.000
case_45,37277,Activity AC,1970/01/01 12:00:00.000
case_45,37278,Activity AB,1970/01/01 13:00:00.000
case_45,37279,Activity B,1970/01/01 14:00:00.000
case_450,37280,Activity A,1970/01/01 09:00:00.000
case_450,37281,Activity Y,1970/01/01 10:00:00.000
case_450,37282,Activity B,1970/01/01 11:00:00.000
case_4500,37283,Activity A,1970/01/01 09:00:00.000
case_4500,37284,Activity Y,1970/01/01 10:00:00.000
case_4500,37285,Activity B,1970/01/01 11:00:00.000
case_4501,37286,Activity A,1970/01/01 09:00:00.000
case_4501,37287,Activity C,1970/01/01 10:00:00.000
case_4501,37288,Activity H,1970/01/01 11:00:00.000
case_4501,37289,Activity D,1970/01/01 12:00:00.000
case_4501,37290,Activity I,1970/01/01 13:00:00.000
case_4501,37291,Activity N,1970/01/01 14:00:00.000
case_4501,37292,Activity J,1970/01/01 15:00:00.000
case_4501,37293,Activity B,1970/01/01 16:00:00.000
case_4502,37294,Activity A,1970/01/01 09:00:00.000
case_4502,37295,Activity O,1970/01/01 10:00:00.000
case_4502,37296,Activity U,1970/01/01 11:00:00.000
case_4502,37297,Activity X,1970/01/01 12:00:00.000
case_4502,37298,Activity V,1970/01/01 13:00:00.000
case_4502,37299,Activity P,1970/01/01 14:00:00.000
case_4502,37300,Activity B,1970/01/01 15:00:00.000
case_4503,37301,Activity A,1970/01/01 09:00:00.000
case_4503,37302,Activity O,1970/01/01 10:00:00.000
case_4503,37303,Activity Q,1970/01/01 11:00:00.000
case_4503,37304,Activity R,1970/01/01 12:00:00.000
case_4503,37305,Activity P,1970/01/01 13:00:00.000
case_4503,37306,Activity B,1970/01/01 14:00:00.000
case_4504,37307,Activity A,1970/01/01 09:00:00.000
case_4504,37308,Activity Z,1970/01/01 10:00:00.000
case_4504,37309,Activity AA,1970/01/01 11:00:00.000
case_4504,37310,Activity AE,1970/01/01 12:00:00.000
case_4504,37311,Activity AB,1970/01/01 13:00:00.000
case_4504,37312,Activity B,1970/01/01 14:00:00.000
case_4505,37313,Activity A,1970/01/01 09:00:00.000
case_4505,37314,Activity C,1970/01/01 10:00:00.000
case_4505,37315,Activity E,1970/01/01 11:00:00.000
case_4505,37316,Activity D,1970/01/01 12:00:00.000
case_4505,37317,Activity I,1970/01/01 13:00:00.000
case_4505,37318,Activity K,1970/01/01 14:00:00.000
case_4505,37319,Activity J,1970/01/01 15:00:00.000
case_4505,37320,Activity B,1970/01/01 16:00:00.000
case_4506,37321,Activity A,1970/01/01 09:00:00.000
case_4506,37322,Activity C,1970/01/01 10:00:00.000
case_4506,37323,Activity G,1970/01/01 11:00:00.000
case_4506,37324,Activity D,1970/01/01 12:00:00.000
case_4506,37325,Activity I,1970/01/01 13:00:00.000
case_4506,37326,Activity L,1970/01/01 14:00:00.000
case_4506,37327,Activity J,1970/01/01 15:00:00.000
case_4506,37328,Activity B,1970/01/01 16:00:00.000
case_4507,37329,Activity A,1970/01/01 09:00:00.000
case_4507,37330,Activity Y,1970/01/01 10:00:00.000
case_4507,37331,Activity B,1970/01/01 11:00:00.000
case_4508,37332,Activity A,1970/01/01 09:00:00.000
case_4508,37333,Activity Z,1970/01/01 10:00:00.000
case_4508,37334,Activity AA,1970/01/01 11:00:00.000
case_4508,37335,Activity AF,1970/01/01 12:00:00.000
case_4508,37336,Activity AB,1970/01/01 13:00:00.000
case_4508,37337,Activity B,1970/01/01 14:00:00.000
case_4509,37338,Activity A,1970/01/01 09:00:00.000
case_4509,37339,Activity Z,1970/01/01 10:00:00.000
case_4509,37340,Activity AA,1970/01/01 11:00:00.000
case_4509,37341,Activity AF,1970/01/01 12:00:00.000
case_4509,37342,Activity AB,1970/01/01 13:00:00.000
case_4509,37343,Activity B,1970/01/01 14:00:00.000
case_451,37344,Activity A,1970/01/01 09:00:00.000
case_451,37345,Activity O,1970/01/01 10:00:00.000
case_451,37346,Activity Q,1970/01/01 11:00:00.000
case_451,37347,Activity R,1970/01/01 12:00:00.000
case_451,37348,Activity P,1970/01/01 13:00:00.000
case_451,37349,Activity B,1970/01/01 14:00:00.000
case_4510,37350,Activity A,1970/01/01 09:00:00.000
case_4510,37351,Activity O,1970/01/01 10:00:00.000
case_4510,37352,Activity U,1970/01/01 11:00:00.000
case_4510,37353,Activity X,1970/01/01 12:00:00.000
case_4510,37354,Activity V,1970/01/01 13:00:00.000
case_4510,37355,Activity P,1970/01/01 14:00:00.000
case_4510,37356,Activity B,1970/01/01 15:00:00.000
case_4511,37357,Activity A,1970/01/01 09:00:00.000
case_4511,37358,Activity Y,1970/01/01 10:00:00.000
case_4511,37359,Activity B,1970/01/01 11:00:00.000
case_4512,37360,Activity A,1970/01/01 09:00:00.000
case_4512,37361,Activity Z,1970/01/01 10:00:00.000
case_4512,37362,Activity AA,1970/01/01 11:00:00.000
case_4512,37363,Activity AF,1970/01/01 12:00:00.000
case_4512,37364,Activity AB,1970/01/01 13:00:00.000
case_4512,37365,Activity B,1970/01/01 14:00:00.000
case_4513,37366,Activity A,1970/01/01 09:00:00.000
case_4513,37367,Activity C,1970/01/01 10:00:00.000
case_4513,37368,Activity F,1970/01/01 11:00:00.000
case_4513,37369,Activity D,1970/01/01 12:00:00.000
case_4513,37370,Activity I,1970/01/01 13:00:00.000
case_4513,37371,Activity N,1970/01/01 14:00:00.000
case_4513,37372,Activity J,1970/01/01 15:00:00.000
case_4513,37373,Activity B,1970/01/01 16:00:00.000
case_4514,37374,Activity A,1970/01/01 09:00:00.000
case_4514,37375,Activity O,1970/01/01 10:00:00.000
case_4514,37376,Activity U,1970/01/01 11:00:00.000
case_4514,37377,Activity W,1970/01/01 12:00:00.000
case_4514,37378,Activity V,1970/01/01 13:00:00.000
case_4514,37379,Activity P,1970/01/01 14:00:00.000
case_4514,37380,Activity B,1970/01/01 15:00:00.000
case_4515,37381,Activity A,1970/01/01 09:00:00.000
case_4515,37382,Activity Y,1970/01/01 10:00:00.000
case_4515,37383,Activity B,1970/01/01 11:00:00.000
case_4516,37384,Activity A,1970/01/01 09:00:00.000
case_4516,37385,Activity O,1970/01/01 10:00:00.000
case_4516,37386,Activity U,1970/01/01 11:00:00.000
case_4516,37387,Activity W,1970/01/01 12:00:00.000
case_4516,37388,Activity V,1970/01/01 13:00:00.000
case_4516,37389,Activity P,1970/01/01 14:00:00.000
case_4516,37390,Activity B,1970/01/01 15:00:00.000
case_4517,37391,Activity A,1970/01/01 09:00:00.000
case_4517,37392,Activity O,1970/01/01 10:00:00.000
case_4517,37393,Activity S,1970/01/01 11:00:00.000
case_4517,37394,Activity T,1970/01/01 12:00:00.000
case_4517,37395,Activity P,1970/01/01 13:00:00.000
case_4517,37396,Activity B,1970/01/01 14:00:00.000
case_4518,37397,Activity A,1970/01/01 09:00:00.000
case_4518,37398,Activity O,1970/01/01 10:00:00.000
case_4518,37399,Activity S,1970/01/01 11:00:00.000
case_4518,37400,Activity T,1970/01/01 12:00:00.000
case_4518,37401,Activity P,1970/01/01 13:00:00.000
case_4518,37402,Activity B,1970/01/01 14:00:00.000
case_4519,37403,Activity A,1970/01/01 09:00:00.000
case_4519,37404,Activity Z,1970/01/01 10:00:00.000
case_4519,37405,Activity AA,1970/01/01 11:00:00.000
case_4519,37406,Activity AE,1970/01/01 12:00:00.000
case_4519,37407,Activity AB,1970/01/01 13:00:00.000
case_4519,37408,Activity B,1970/01/01 14:00:00.000
case_452,37409,Activity A,1970/01/01 09:00:00.000
case_452,37410,Activity O,1970/01/01 10:00:00.000
case_452,37411,Activity Q,1970/01/01 11:00:00.000
case_452,37412,Activity R,1970/01/01 12:00:00.000
case_452,37413,Activity P,1970/01/01 13:00:00.000
case_452,37414,Activity B,1970/01/01 14:00:00.000
case_4520,37415,Activity A,1970/01/01 09:00:00.000
case_4520,37416,Activity Y,1970/01/01 10:00:00.000
case_4520,37417,Activity B,1970/01/01 11:00:00.000
case_4521,37418,Activity A,1970/01/01 09:00:00.000
case_4521,37419,Activity C,1970/01/01 10:00:00.000
case_4521,37420,Activity H,1970/01/01 11:00:00.000
case_4521,37421,Activity D,1970/01/01 12:00:00.000
case_4521,37422,Activity I,1970/01/01 13:00:00.000
case_4521,37423,Activity M,1970/01/01 14:00:00.000
case_4521,37424,Activity J,1970/01/01 15:00:00.000
case_4521,37425,Activity B,1970/01/01 16:00:00.000
case_4522,37426,Activity A,1970/01/01 09:00:00.000
case_4522,37427,Activity Y,1970/01/01 10:00:00.000
case_4522,37428,Activity B,1970/01/01 11:00:00.000
case_4523,37429,Activity A,1970/01/01 09:00:00.000
case_4523,37430,Activity O,1970/01/01 10:00:00.000
case_4523,37431,Activity S,1970/01/01 11:00:00.000
case_4523,37432,Activity T,1970/01/01 12:00:00.000
case_4523,37433,Activity P,1970/01/01 13:00:00.000
case_4523,37434,Activity B,1970/01/01 14:00:00.000
case_4524,37435,Activity A,1970/01/01 09:00:00.000
case_4524,37436,Activity O,1970/01/01 10:00:00.000
case_4524,37437,Activity S,1970/01/01 11:00:00.000
case_4524,37438,Activity T,1970/01/01 12:00:00.000
case_4524,37439,Activity P,1970/01/01 13:00:00.000
case_4524,37440,Activity B,1970/01/01 14:00:00.000
case_4525,37441,Activity A,1970/01/01 09:00:00.000
case_4525,37442,Activity C,1970/01/01 10:00:00.000
case_4525,37443,Activity H,1970/01/01 11:00:00.000
case_4525,37444,Activity D,1970/01/01 12:00:00.000
case_4525,37445,Activity I,1970/01/01 13:00:00.000
case_4525,37446,Activity L,1970/01/01 14:00:00.000
case_4525,37447,Activity J,1970/01/01 15:00:00.000
case_4525,37448,Activity B,1970/01/01 16:00:00.000
case_4526,37449,Activity A,1970/01/01 09:00:00.000
case_4526,37450,Activity Z,1970/01/01 10:00:00.000
case_4526,37451,Activity AA,1970/01/01 11:00:00.000
case_4526,37452,Activity AD,1970/01/01 12:00:00.000
case_4526,37453,Activity AB,1970/01/01 13:00:00.000
case_4526,37454,Activity B,1970/01/01 14:00:00.000
case_4527,37455,Activity A,1970/01/01 09:00:00.000
case_4527,37456,Activity C,1970/01/01 10:00:00.000
case_4527,37457,Activity G,1970/01/01 11:00:00.000
case_4527,37458,Activity D,1970/01/01 12:00:00.000
case_4527,37459,Activity I,1970/01/01 13:00:00.000
case_4527,37460,Activity N,1970/01/01 14:00:00.000
case_4527,37461,Activity J,1970/01/01 15:00:00.000
