Case,Event,Activity,Timestamp
case_488,40557,Activity M,1970/01/01 11:00:00.000
case_488,40558,Activity D,1970/01/01 12:00:00.000
case_488,40559,Activity B,1970/01/01 13:00:00.000
case_4880,40560,Activity A,1970/01/01 09:00:00.000
case_4880,40561,Activity N,1970/01/01 10:00:00.000
case_4880,40562,Activity AE,1970/01/01 11:00:00.000
case_4880,40563,Activity AF,1970/01/01 12:00:00.000
case_4880,40564,Activity O,1970/01/01 13:00:00.000
case_4880,40565,Activity B,1970/01/01 14:00:00.000
case_4881,40566,Activity A,1970/01/01 09:00:00.000
case_4881,40567,Activity C,1970/01/01 10:00:00.000
case_4881,40568,Activity E,1970/01/01 11:00:00.000
case_4881,40569,Activity G,1970/01/01 12:00:00.000
case_4881,40570,Activity F,1970/01/01 13:00:00.000
case_4881,40571,Activity D,1970/01/01 14:00:00.000
case_4881,40572,Activity B,1970/01/01 15:00:00.000
case_4882,40573,Activity A,1970/01/01 09:00:00.000
case_4882,40574,Activity N,1970/01/01 10:00:00.000
case_4882,40575,Activity Y,1970/01/01 11:00:00.000
case_4882,40576,Activity AC,1970/01/01 12:00:00.000
case_4882,40577,Activity Z,1970/01/01 13:00:00.000
case_4882,40578,Activity O,1970/01/01 14:00:00.000
case_4882,40579,Activity B,1970/01/01 15:00:00.000
case_4883,40580,Activity A,1970/01/01 09:00:00.000
case_4883,40581,Activity N,1970/01/01 10:00:00.000
case_4883,40582,Activity P,1970/01/01 11:00:00.000
case_4883,40583,Activity Q,1970/01/01 12:00:00.000
case_4883,40584,Activity O,1970/01/01 13:00:00.000
case_4883,40585,Activity B,1970/01/01 14:00:00.000
case_4884,40586,Activity A,1970/01/01 09:00:00.000
case_4884,40587,Activity N,1970/01/01 10:00:00.000
case_4884,40588,Activity P,1970/01/01 11:00:00.000
case_4884,40589,Activity Q,1970/01/01 12:00:00.000
case_4884,40590,Activity O,1970/01/01 13:00:00.000
case_4884,40591,Activity B,1970/01/01 14:00:00.000
case_4885,40592,Activity A,1970/01/01 09:00:00.000
case_4885,40593,Activity C,1970/01/01 10:00:00.000
case_4885,40594,Activity K,1970/01/01 11:00:00.000
case_4885,40595,Activity D,1970/01/01 12:00:00.000
case_4885,40596,Activity B,1970/01/01 13:00:00.000
case_4886,40597,Activity A,1970/01/01 09:00:00.000
case_4886,40598,Activity C,1970/01/01 10:00:00.000
case_4886,40599,Activity M,1970/01/01 11:00:00.000
case_4886,40600,Activity D,1970/01/01 12:00:00.000
case_4886,40601,Activity B,1970/01/01 13:00:00.000
case_4887,40602,Activity A,1970/01/01 09:00:00.000
case_4887,40603,Activity N,1970/01/01 10:00:00.000
case_4887,40604,Activity Y,1970/01/01 11:00:00.000
case_4887,40605,Activity AC,1970/01/01 12:00:00.000
case_4887,40606,Activity Z,1970/01/01 13:00:00.000
case_4887,40607,Activity O,1970/01/01 14:00:00.000
case_4887,40608,Activity B,1970/01/01 15:00:00.000
case_4888,40609,Activity A,1970/01/01 09:00:00.000
case_4888,40610,Activity N,1970/01/01 10:00:00.000
case_4888,40611,Activity P,1970/01/01 11:00:00.000
case_4888,40612,Activity Q,1970/01/01 12:00:00.000
case_4888,40613,Activity O,1970/01/01 13:00:00.000
case_4888,40614,Activity B,1970/01/01 14:00:00.000
case_4889,40615,Activity A,1970/01/01 09:00:00.000
case_4889,40616,Activity C,1970/01/01 10:00:00.000
case_4889,40617,Activity M,1970/01/01 11:00:00.000
case_4889,40618,Activity D,1970/01/01 12:00:00.000
case_4889,40619,Activity B,1970/01/01 13:00:00.000
case_489,40620,Activity A,1970/01/01 09:00:00.000
case_489,40621,Activity C,1970/01/01 10:00:00.000
case_489,40622,Activity E,1970/01/01 11:00:00.000
case_489,40623,Activity I,1970/01/01 12:00:00.000
case_489,40624,Activity F,1970/01/01 13:00:00.000
case_489,40625,Activity D,1970/01/01 14:00:00.000
case_489,40626,Activity B,1970/01/01 15:00:00.000
case_4890,40627,Activity A,1970/01/01 09:00:00.000
case_4890,40628,Activity C,1970/01/01 10:00:00.000
case_4890,40629,Activity K,1970/01/01 11:00:00.000
case_4890,40630,Activity D,1970/01/01 12:00:00.000
case_4890,40631,Activity B,1970/01/01 13:00:00.000
case_4891,40632,Activity A,1970/01/01 09:00:00.000
case_4891,40633,Activity C,1970/01/01 10:00:00.000
case_4891,40634,Activity E,1970/01/01 11:00:00.000
case_4891,40635,Activity G,1970/01/01 12:00:00.000
case_4891,40636,Activity F,1970/01/01 13:00:00.000
case_4891,40637,Activity D,1970/01/01 14:00:00.000
case_4891,40638,Activity B,1970/01/01 15:00:00.000
case_4892,40639,Activity A,1970/01/01 09:00:00.000
case_4892,40640,Activity C,1970/01/01 10:00:00.000
case_4892,40641,Activity E,1970/01/01 11:00:00.000
case_4892,40642,Activity H,1970/01/01 12:00:00.000
case_4892,40643,Activity F,1970/01/01 13:00:00.000
case_4892,40644,Activity D,1970/01/01 14:00:00.000
case_4892,40645,Activity B,1970/01/01 15:00:00.000
case_4893,40646,Activity A,1970/01/01 09:00:00.000
case_4893,40647,Activity C,1970/01/01 10:00:00.000
case_4893,40648,Activity M,1970/01/01 11:00:00.000
case_4893,40649,Activity D,1970/01/01 12:00:00.000
case_4893,40650,Activity B,1970/01/01 13:00:00.000
case_4894,40651,Activity A,1970/01/01 09:00:00.000
case_4894,40652,Activity C,1970/01/01 10:00:00.000
case_4894,40653,Activity E,1970/01/01 11:00:00.000
case_4894,40654,Activity J,1970/01/01 12:00:00.000
case_4894,40655,Activity F,1970/01/01 13:00:00.000
case_4894,40656,Activity D,1970/01/01 14:00:00.000
case_4894,40657,Activity B,1970/01/01 15:00:00.000
case_4895,40658,Activity A,1970/01/01 09:00:00.000
case_4895,40659,Activity N,1970/01/01 10:00:00.000
case_4895,40660,Activity AG,1970/01/01 11:00:00.000
case_4895,40661,Activity AH,1970/01/01 12:00:00.000
case_4895,40662,Activity O,1970/01/01 13:00:00.000
case_4895,40663,Activity B,1970/01/01 14:00:00.000
case_4896,40664,Activity A,1970/01/01 09:00:00.000
case_4896,40665,Activity N,1970/01/01 10:00:00.000
case_4896,40666,Activity P,1970/01/01 11:00:00.000
case_4896,40667,Activity Q,1970/01/01 12:00:00.000
case_4896,40668,Activity O,1970/01/01 13:00:00.000
case_4896,40669,Activity B,1970/01/01 14:00:00.000
case_4897,40670,Activity A,1970/01/01 09:00:00.000
case_4897,40671,Activity N,1970/01/01 10:00:00.000
case_4897,40672,Activity AE,1970/01/01 11:00:00.000
case_4897,40673,Activity AF,1970/01/01 12:00:00.000
case_4897,40674,Activity O,1970/01/01 13:00:00.000
case_4897,40675,Activity B,1970/01/01 14:00:00.000
case_4898,40676,Activity A,1970/01/01 09:00:00.000
case_4898,40677,Activity C,1970/01/01 10:00:00.000
case_4898,40678,Activity E,1970/01/01 11:00:00.000
case_4898,40679,Activity J,1970/01/01 12:00:00.000
case_4898,40680,Activity F,1970/01/01 13:00:00.000
case_4898,40681,Activity D,1970/01/01 14:00:00.000
case_4898,40682,Activity B,1970/01/01 15:00:00.000
case_4899,40683,Activity A,1970/01/01 09:00:00.000
case_4899,40684,Activity C,1970/01/01 10:00:00.000
case_4899,40685,Activity K,1970/01/01 11:00:00.000
case_4899,40686,Activity D,1970/01/01 12:00:00.000
case_4899,40687,Activity B,1970/01/01 13:00:00.000
case_49,40688,Activity A,1970/01/01 09:00:00.000
case_49,40689,Activity N,1970/01/01 10:00:00.000
case_49,40690,Activity AG,1970/01/01 11:00:00.000
case_49,40691,Activity AH,1970/01/01 12:00:00.000
case_49,40692,Activity O,1970/01/01 13:00:00.000
case_49,40693,Activity B,1970/01/01 14:00:00.000
case_490,40694,Activity A,1970/01/01 09:00:00.000
case_490,40695,Activity C,1970/01/01 10:00:00.000
case_490,40696,Activity M,1970/01/01 11:00:00.000
case_490,40697,Activity D,1970/01/01 12:00:00.000
case_490,40698,Activity B,1970/01/01 13:00:00.000
case_4900,40699,Activity A,1970/01/01 09:00:00.000
case_4900,40700,Activity C,1970/01/01 10:00:00.000
case_4900,40701,Activity K,1970/01/01 11:00:00.000
case_4900,40702,Activity D,1970/01/01 12:00:00.000
case_4900,40703,Activity B,1970/01/01 13:00:00.000
case_4901,40704,Activity A,1970/01/01 09:00:00.000
case_4901,40705,Activity C,1970/01/01 10:00:00.000
case_4901,40706,Activity K,1970/01/01 11:00:00.000
case_4901,40707,Activity D,1970/01/01 12:00:00.000
case_4901,40708,Activity B,1970/01/01 13:00:00.000
case_4902,40709,Activity A,1970/01/01 09:00:00.000
case_4902,40710,Activity N,1970/01/01 10:00:00.000
case_4902,40711,Activity AG,1970/01/01 11:00:00.000
case_4902,40712,Activity AH,1970/01/01 12:00:00.000
case_4902,40713,Activity O,1970/01/01 13:00:00.000
case_4902,40714,Activity B,1970/01/01 14:00:00.000
case_4903,40715,Activity A,1970/01/01 09:00:00.000
case_4903,40716,Activity C,1970/01/01 10:00:00.000
case_4903,40717,Activity K,1970/01/01 11:00:00.000
case_4903,40718,Activity D,1970/01/01 12:00:00.000
case_4903,40719,Activity B,1970/01/01 13:00:00.000
case_4904,40720,Activity A,1970/01/01 09:00:00.000
case_4904,40721,Activity C,1970/01/01 10:00:00.000
case_4904,40722,Activity L,1970/01/01 11:00:00.000
case_4904,40723,Activity D,1970/01/01 12:00:00.000
case_4904,40724,Activity B,1970/01/01 13:00:00.000
case_4905,40725,Activity A,1970/01/01 09:00:00.000
case_4905,40726,Activity C,1970/01/01 10:00:00.000
case_4905,40727,Activity E,1970/01/01 11:00:00.000
case_4905,40728,Activity H,1970/01/01 12:00:00.000
case_4905,40729,Activity F,1970/01/01 13:00:00.000
case_4905,40730,Activity D,1970/01/01 14:00:00.000
case_4905,40731,Activity B,1970/01/01 15:00:00.000
case_4906,40732,Activity A,1970/01/01 09:00:00.000
case_4906,40733,Activity N,1970/01/01 10:00:00.000
case_4906,40734,Activity AE,1970/01/01 11:00:00.000
case_4906,40735,Activity AF,1970/01/01 12:00:00.000
case_4906,40736,Activity O,1970/01/01 13:00:00.000
case_4906,40737,Activity B,1970/01/01 14:00:00.000
case_4907,40738,Activity A,1970/01/01 09:00:00.000
case_4907,40739,Activity C,1970/01/01 10:00:00.000
case_4907,40740,Activity K,1970/01/01 11:00:00.000
case_4907,40741,Activity D,1970/01/01 12:00:00.000
case_4907,40742,Activity B,1970/01/01 13:00:00.000
case_4908,40743,Activity A,1970/01/01 09:00:00.000
case_4908,40744,Activity C,1970/01/01 10:00:00.000
case_4908,40745,Activity E,1970/01/01 11:00:00.000
case_4908,40746,Activity G,1970/01/01 12:00:00.000
case_4908,40747,Activity F,1970/01/01 13:00:00.000
case_4908,40748,Activity D,1970/01/01 14:00:00.000
case_4908,40749,Activity B,1970/01/01 15:00:00.000
case_4909,40750,Activity A,1970/01/01 09:00:00.000
case_4909,40751,Activity C,1970/01/01 10:00:00.000
case_4909,40752,Activity M,1970/01/01 11:00:00.000
case_4909,40753,Activity D,1970/01/01 12:00:00.000
case_4909,40754,Activity B,1970/01/01 13:00:00.000
case_491,40755,Activity A,1970/01/01 09:00:00.000
case_491,40756,Activity C,1970/01/01 10:00:00.000
case_491,40757,Activity K,1970/01/01 11:00:00.000
case_491,40758,Activity D,1970/01/01 12:00:00.000
case_491,40759,Activity B,1970/01/01 13:00:00.000
case_4910,40760,Activity A,1970/01/01 09:00:00.000
case_4910,40761,Activity C,1970/01/01 10:00:00.000
case_4910,40762,Activity L,1970/01/01 11:00:00.000
case_4910,40763,Activity D,1970/01/01 12:00:00.000
case_4910,40764,Activity B,1970/01/01 13:00:00.000
case_4911,40765,Activity A,1970/01/01 09:00:00.000
case_4911,40766,Activity C,1970/01/01 10:00:00.000
case_4911,40767,Activity K,1970/01/01 11:00:00.000
case_4911,40768,Activity D,1970/01/01 12:00:00.000
case_4911,40769,Activity B,1970/01/01 13:00:00.000
case_4912,40770,Activity A,1970/01/01 09:00:00.000
case_4912,40771,Activity N,1970/01/01 10:00:00.000
case_4912,40772,Activity AG,1970/01/01 11:00:00.000
case_4912,40773,Activity AH,1970/01/01 12:00:00.000
case_4912,40774,Activity O,1970/01/01 13:00:00.000
case_4912,40775,Activity B,1970/01/01 14:00:00.000
case_4913,40776,Activity A,1970/01/01 09:00:00.000
case_4913,40777,Activity C,1970/01/01 10:00:00.000
case_4913,40778,Activity L,1970/01/01 11:00:00.000
case_4913,40779,Activity D,1970/01/01 12:00:00.000
case_4913,40780,Activity B,1970/01/01 13:00:00.000
case_4914,40781,Activity A,1970/01/01 09:00:00.000
case_4914,40782,Activity C,1970/01/01 10:00:00.000
case_4914,40783,Activity K,1970/01/01 11:00:00.000
case_4914,40784,Activity D,1970/01/01 12:00:00.000
case_4914,40785,Activity B,1970/01/01 13:00:00.000
case_4915,40786,Activity A,1970/01/01 09:00:00.000
case_4915,40787,Activity C,1970/01/01 10:00:00.000
case_4915,40788,Activity M,1970/01/01 11:00:00.000
case_4915,40789,Activity D,1970/01/01 12:00:00.000
case_4915,40790,Activity B,1970/01/01 13:00:00.000
case_4916,40791,Activity A,1970/01/01 09:00:00.000
case_4916,40792,Activity N,1970/01/01 10:00:00.000
case_4916,40793,Activity AG,1970/01/01 11:00:00.000
case_4916,40794,Activity AH,1970/01/01 12:00:00.000
case_4916,40795,Activity O,1970/01/01 13:00:00.000
case_4916,40796,Activity B,1970/01/01 14:00:00.000
case_4917,40797,Activity A,1970/01/01 09:00:00.000
case_4917,40798,Activity C,1970/01/01 10:00:00.000
case_4917,40799,Activity M,1970/01/01 11:00:00.000
case_4917,40800,Activity D,1970/01/01 12:00:00.000
case_4917,40801,Activity B,1970/01/01 13:00:00.000
case_4918,40802,Activity A,1970/01/01 09:00:00.000
case_4918,40803,Activity N,1970/01/01 10:00:00.000
case_4918,40804,Activity AE,1970/01/01 11:00:00.000
case_4918,40805,Activity AF,1970/01/01 12:00:00.000
case_4918,40806,Activity O,1970/01/01 13:00:00.000
case_4918,40807,Activity B,1970/01/01 14:00:00.000
case_4919,40808,Activity A,1970/01/01 09:00:00.000
case_4919,40809,Activity N,1970/01/01 10:00:00.000
case_4919,40810,Activity R,1970/01/01 11:00:00.000
case_4919,40811,Activity U,1970/01/01 12:00:00.000
case_4919,40812,Activity S,1970/01/01 13:00:00.000
case_4919,40813,Activity O,1970/01/01 14:00:00.000
case_4919,40814,Activity B,1970/01/01 15:00:00.000
case_492,40815,Activity A,1970/01/01 09:00:00.000
case_492,40816,Activity N,1970/01/01 10:00:00.000
case_492,40817,Activity R,1970/01/01 11:00:00.000
case_492,40818,Activity V,1970/01/01 12:00:00.000
case_492,40819,Activity S,1970/01/01 13:00:00.000
case_492,40820,Activity O,1970/01/01 14:00:00.000
case_492,40821,Activity B,1970/01/01 15:00:00.000
case_4920,40822,Activity A,1970/01/01 09:00:00.000
case_4920,40823,Activity N,1970/01/01 10:00:00.000
case_4920,40824,Activity Y,1970/01/01 11:00:00.000
case_4920,40825,Activity AD,1970/01/01 12:00:00.000
case_4920,40826,Activity Z,1970/01/01 13:00:00.000
case_4920,40827,Activity O,1970/01/01 14:00:00.000
case_4920,40828,Activity B,1970/01/01 15:00:00.000
case_4921,40829,Activity A,1970/01/01 09:00:00.000
case_4921,40830,Activity N,1970/01/01 10:00:00.000
case_4921,40831,Activity AE,1970/01/01 11:00:00.000
case_4921,40832,Activity AF,1970/01/01 12:00:00.000
case_4921,40833,Activity O,1970/01/01 13:00:00.000
case_4921,40834,Activity B,1970/01/01 14:00:00.000
case_4922,40835,Activity A,1970/01/01 09:00:00.000
case_4922,40836,Activity C,1970/01/01 10:00:00.000
case_4922,40837,Activity M,1970/01/01 11:00:00.000
case_4922,40838,Activity D,1970/01/01 12:00:00.000
case_4922,40839,Activity B,1970/01/01 13:00:00.000
case_4923,40840,Activity A,1970/01/01 09:00:00.000
case_4923,40841,Activity N,1970/01/01 10:00:00.000
case_4923,40842,Activity AG,1970/01/01 11:00:00.000
case_4923,40843,Activity AH,1970/01/01 12:00:00.000
case_4923,40844,Activity O,1970/01/01 13:00:00.000
case_4923,40845,Activity B,1970/01/01 14:00:00.000
case_4924,40846,Activity A,1970/01/01 09:00:00.000
case_4924,40847,Activity N,1970/01/01 10:00:00.000
case_4924,40848,Activity AE,1970/01/01 11:00:00.000
case_4924,40849,Activity AF,1970/01/01 12:00:00.000
case_4924,40850,Activity O,1970/01/01 13:00:00.000
case_4924,40851,Activity B,1970/01/01 14:00:00.000
case_4925,40852,Activity A,1970/01/01 09:00:00.000
case_4925,40853,Activity C,1970/01/01 10:00:00.000
case_4925,40854,Activity L,1970/01/01 11:00:00.000
case_4925,40855,Activity D,1970/01/01 12:00:00.000
case_4925,40856,Activity B,1970/01/01 13:00:00.000
case_4926,40857,Activity A,1970/01/01 09:00:00.000
case_4926,40858,Activity C,1970/01/01 10:00:00.000
case_4926,40859,Activity M,1970/01/01 11:00:00.000
case_4926,40860,Activity D,1970/01/01 12:00:00.000
case_4926,40861,Activity B,1970/01/01 13:00:00.000
case_4927,40862,Activity A,1970/01/01 09:00:00.000
case_4927,40863,Activity C,1970/01/01 10:00:00.000
case_4927,40864,Activity M,1970/01/01 11:00:00.000
case_4927,40865,Activity D,1970/01/01 12:00:00.000
case_4927,40866,Activity B,1970/01/01 13:00:00.000
case_4928,40867,Activity A,1970/01/01 09:00:00.000
case_4928,40868,Activity C,1970/01/01 10:00:00.000
case_4928,40869,Activity E,1970/01/01 11:00:00.000
case_4928,40870,Activity G,1970/01/01 12:00:00.000
case_4928,40871,Activity F,1970/01/01 13:00:00.000
case_4928,40872,Activity D,1970/01/01 14:00:00.000
case_4928,40873,Activity B,1970/01/01 15:00:00.000
case_4929,40874,Activity A,1970/01/01 09:00:00.000
case_4929,40875,Activity N,1970/01/01 10:00:00.000
case_4929,40876,Activity R,1970/01/01 11:00:00.000
case_4929,40877,Activity X,1970/01/01 12:00:00.000
case_4929,40878,Activity S,1970/01/01 13:00:00.000
case_4929,40879,Activity O,1970/01/01 14:00:00.000
case_4929,40880,Activity B,1970/01/01 15:00:00.000
case_493,40881,Activity A,1970/01/01 09:00:00.000
case_493,40882,Activity C,1970/01/01 10:00:00.000
case_493,40883,Activity M,1970/01/01 11:00:00.000
case_493,40884,Activity D,1970/01/01 12:00:00.000
case_493,40885,Activity B,1970/01/01 13:00:00.000
case_4930,40886,Activity A,1970/01/01 09:00:00.000
case_4930,40887,Activity C,1970/01/01 10:00:00.000
case_4930,40888,Activity L,1970/01/01 11:00:00.000
case_4930,40889,Activity D,1970/01/01 12:00:00.000
case_4930,40890,Activity B,1970/01/01 13:00:00.000
case_4931,40891,Activity A,1970/01/01 09:00:00.000
case_4931,40892,Activity N,1970/01/01 10:00:00.000
case_4931,40893,Activity P,1970/01/01 11:00:00.000
case_4931,40894,Activity Q,1970/01/01 12:00:00.000
case_4931,40895,Activity O,1970/01/01 13:00:00.000
case_4931,40896,Activity B,1970/01/01 14:00:00.000
case_4932,40897,Activity A,1970/01/01 09:00:00.000
case_4932,40898,Activity N,1970/01/01 10:00:00.000
case_4932,40899,Activity Y,1970/01/01 11:00:00.000
case_4932,40900,Activity AD,1970/01/01 12:00:00.000
case_4932,40901,Activity Z,1970/01/01 13:00:00.000
case_4932,40902,Activity O,1970/01/01 14:00:00.000
case_4932,40903,Activity B,1970/01/01 15:00:00.000
case_4933,40904,Activity A,1970/01/01 09:00:00.000
case_4933,40905,Activity N,1970/01/01 10:00:00.000
case_4933,40906,Activity AG,1970/01/01 11:00:00.000
case_4933,40907,Activity AH,1970/01/01 12:00:00.000
case_4933,40908,Activity O,1970/01/01 13:00:00.000
case_4933,40909,Activity B,1970/01/01 14:00:00.000
case_4934,40910,Activity A,1970/01/01 09:00:00.000
case_4934,40911,Activity C,1970/01/01 10:00:00.000
case_4934,40912,Activity L,1970/01/01 11:00:00.000
case_4934,40913,Activity D,1970/01/01 12:00:00.000
case_4934,40914,Activity B,1970/01/01 13:00:00.000
case_4935,40915,Activity A,1970/01/01 09:00:00.000
case_4935,40916,Activity N,1970/01/01 10:00:00.000
case_4935,40917,Activity AE,1970/01/01 11:00:00.000
case_4935,40918,Activity AF,1970/01/01 12:00:00.000
case_4935,40919,Activity O,1970/01/01 13:00:00.000
case_4935,40920,Activity B,1970/01/01 14:00:00.000
case_4936,40921,Activity A,1970/01/01 09:00:00.000
case_4936,40922,Activity N,1970/01/01 10:00:00.000
case_4936,40923,Activity AE,1970/01/01 11:00:00.000
case_4936,40924,Activity AF,1970/01/01 12:00:00.000
case_4936,40925,Activity O,1970/01/01 13:00:00.000
case_4936,40926,Activity B,1970/01/01 14:00:00.000
case_4937,40927,Activity A,1970/01/01 09:00:00.000
case_4937,40928,Activity C,1970/01/01 10:00:00.000
case_4937,40929,Activity L,1970/01/01 11:00:00.000
case_4937,40930,Activity D,1970/01/01 12:00:00.000
case_4937,40931,Activity B,1970/01/01 13:00:00.000
case_4938,40932,Activity A,1970/01/01 09:00:00.000
case_4938,40933,Activity N,1970/01/01 10:00:00.000
case_4938,40934,Activity R,1970/01/01 11:00:00.000
case_4938,40935,Activity W,1970/01/01 12:00:00.000
case_4938,40936,Activity S,1970/01/01 13:00:00.000
case_4938,40937,Activity O,1970/01/01 14:00:00.000
case_4938,40938,Activity B,1970/01/01 15:00:00.000
case_4939,40939,Activity A,1970/01/01 09:00:00.000
case_4939,40940,Activity N,1970/01/01 10:00:00.000
case_4939,40941,Activity AG,1970/01/01 11:00:00.000
case_4939,40942,Activity AH,1970/01/01 12:00:00.000
case_4939,40943,Activity O,1970/01/01 13:00:00.000
case_4939,40944,Activity B,1970/01/01 14:00:00.000
case_494,40945,Activity A,1970/01/01 09:00:00.000
case_494,40946,Activity N,1970/01/01 10:00:00.000
case_494,40947,Activity AG,1970/01/01 11:00:00.000
case_494,40948,Activity AH,1970/01/01 12:00:00.000
case_494,40949,Activity O,1970/01/01 13:00:00.000
case_494,40950,Activity B,1970/01/01 14:00:00.000
case_4940,40951,Activity A,1970/01/01 09:00:00.000
case_4940,40952,Activity N,1970/01/01 10:00:00.000
case_4940,40953,Activity R,1970/01/01 11:00:00.000
case_4940,40954,Activity W,1970/01/01 12:00:00.000
case_4940,40955,Activity S,1970/01/01 13:00:00.000
case_4940,40956,Activity O,1970/01/01 14:00:00.000
case_4940,40957,Activity B,1970/01/01 15:00:00.000
case_4941,40958,Activity A,1970/01/01 09:00:00.000
case_4941,40959,Activity C,1970/01/01 10:00:00.000
case_4941,40960,Activity E,1970/01/01 11:00:00.000
case_4941,40961,Activity J,1970/01/01 12:00:00.000
case_4941,40962,Activity F,1970/01/01 13:00:00.000
case_4941,40963,Activity D,1970/01/01 14:00:00.000
case_4941,40964,Activity B,1970/01/01 15:00:00.000
case_4942,40965,Activity A,1970/01/01 09:00:00.000
case_4942,40966,Activity C,1970/01/01 10:00:00.000
case_4942,40967,Activity E,1970/01/01 11:00:00.000
case_4942,40968,Activity J,1970/01/01 12:00:00.000
case_4942,40969,Activity F,1970/01/01 13:00:00.000
case_4942,40970,Activity D,1970/01/01 14:00:00.000
case_4942,40971,Activity B,1970/01/01 15:00:00.000
case_4943,40972,Activity A,1970/01/01 09:00:00.000
case_4943,40973,Activity C,1970/01/01 10:00:00.000
case_4943,40974,Activity M,1970/01/01 11:00:00.000
case_4943,40975,Activity D,1970/01/01 12:00:00.000
case_4943,40976,Activity B,1970/01/01 13:00:00.000
case_4944,40977,Activity A,1970/01/01 09:00:00.000
case_4944,40978,Activity C,1970/01/01 10:00:00.000
case_4944,40979,Activity E,1970/01/01 11:00:00.000
case_4944,40980,Activity H,1970/01/01 12:00:00.000
case_4944,40981,Activity F,1970/01/01 13:00:00.000
case_4944,40982,Activity D,1970/01/01 14:00:00.000
case_4944,40983,Activity B,1970/01/01 15:00:00.000
case_4945,40984,Activity A,1970/01/01 09:00:00.000
case_4945,40985,Activity C,1970/01/01 10:00:00.000
case_4945,40986,Activity K,1970/01/01 11:00:00.000
case_4945,40987,Activity D,1970/01/01 12:00:00.000
case_4945,40988,Activity B,1970/01/01 13:00:00.000
case_4946,40989,Activity A,1970/01/01 09:00:00.000
case_4946,40990,Activity N,1970/01/01 10:00:00.000
case_4946,40991,Activity Y,1970/01/01 11:00:00.000
case_4946,40992,Activity AD,1970/01/01 12:00:00.000
case_4946,40993,Activity Z,1970/01/01 13:00:00.000
case_4946,40994,Activity O,1970/01/01 14:00:00.000
case_4946,40995,Activity B,1970/01/01 15:00:00.000
case_4947,40996,Activity A,1970/01/01 09:00:00.000
case_4947,40997,Activity C,1970/01/01 10:00:00.000
case_4947,40998,Activity M,1970/01/01 11:00:00.000
case_4947,40999,Activity D,1970/01/01 12:00:00.000
case_4947,41000,Activity B,1970/01/01 13:00:00.000
case_4948,41001,Activity A,1970/01/01 09:00:00.000
case_4948,41002,Activity N,1970/01/01 10:00:00.000
case_4948,41003,Activity R,1970/01/01 11:00:00.000
case_4948,41004,Activity X,1970/01/01 12:00:00.000
case_4948,41005,Activity S,1970/01/01 13:00:00.000
case_4948,41006,Activity O,1970/01/01 14:00:00.000
case_4948,41007,Activity B,1970/01/01 15:00:00.000
case_4949,41008,Activity A,1970/01/01 09:00:00.000
case_4949,41009,Activity C,1970/01/01 10:00:00.000
case_4949,41010,Activity K,1970/01/01 11:00:00.000
case_4949,41011,Activity D,1970/01/01 12:00:00.000
case_4949,41012,Activity B,1970/01/01 13:00:00.000
case_495,41013,Activity A,1970/01/01 09:00:00.000
case_495,41014,Activity N,1970/01/01 10:00:00.000
case_495,41015,Activity Y,1970/01/01 11:00:00.000
case_495,41016,Activity AC,1970/01/01 12:00:00.000
case_495,41017,Activity Z,1970/01/01 13:00:00.000
case_495,41018,Activity O,1970/01/01 14:00:00.000
case_495,41019,Activity B,1970/01/01 15:00:00.000
case_4950,41020,Activity A,1970/01/01 09:00:00.000
case_4950,41021,Activity N,1970/01/01 10:00:00.000
case_4950,41022,Activity AE,1970/01/01 11:00:00.000
case_4950,41023,Activity AF,1970/01/01 12:00:00.000
case_4950,41024,Activity O,1970/01/01 13:00:00.000
case_4950,41025,Activity B,1970/01/01 14:00:00.000
case_4951,41026,Activity A,1970/01/01 09:00:00.000
case_4951,41027,Activity N,1970/01/01 10:00:00.000
case_4951,41028,Activity AE,1970/01/01 11:00:00.000
case_4951,41029,Activity AF,1970/01/01 12:00:00.000
case_4951,41030,Activity O,1970/01/01 13:00:00.000
case_4951,41031,Activity B,1970/01/01 14:00:00.000
case_4952,41032,Activity A,1970/01/01 09:00:00.000
case_4952,41033,Activity C,1970/01/01 10:00:00.000
case_4952,41034,Activity E,1970/01/01 11:00:00.000
case_4952,41035,Activity G,1970/01/01 12:00:00.000
case_4952,41036,Activity F,1970/01/01 13:00:00.000
case_4952,41037,Activity D,1970/01/01 14:00:00.000
case_4952,41038,Activity B,1970/01/01 15:00:00.000
case_4953,41039,Activity A,1970/01/01 09:00:00.000
case_4953,41040,Activity C,1970/01/01 10:00:00.000
case_4953,41041,Activity E,1970/01/01 11:00:00.000
case_4953,41042,Activity G,1970/01/01 12:00:00.000
case_4953,41043,Activity F,1970/01/01 13:00:00.000
case_4953,41044,Activity D,1970/01/01 14:00:00.000
case_4953,41045,Activity B,1970/01/01 15:00:00.000
case_4954,41046,Activity A,1970/01/01 09:00:00.000
case_4954,41047,Activity N,1970/01/01 10:00:00.000
case_4954,41048,Activity R,1970/01/01 11:00:00.000
case_4954,41049,Activity V,1970/01/01 12:00:00.000
case_4954,41050,Activity S,1970/01/01 13:00:00.000
case_4954,41051,Activity O,1970/01/01 14:00:00.000
case_4954,41052,Activity B,1970/01/01 15:00:00.000
case_4955,41053,Activity A,1970/01/01 09:00:00.000
case_4955,41054,Activity C,1970/01/01 10:00:00.000
case_4955,41055,Activity E,1970/01/01 11:00:00.000
